standard	time	wmstart	depth	wmdisp15	wmwg15	depth1	wg1	wg2	wg3	wg4	wg5	wg6	wg7	wg8	ruwg1	ruwg2	ruwg3	uswg1	uswg2	pres1	pres2	pres3	pres4	pres5	pres6	load1
3.6357	66.76	4.9895	-2.7499	4.3457	-0.11479	1.1938	-0.84811	-0.84004	-0.76175	-0.7639600000000001	-0.79757	-0.75345	-0.81395	-0.8197200000000001	-0.73152	-0.9212799999999999	-1.0164	3.6112	-2.4831	0.060726	0.032514999999999995	0.060074	0.07426	0.062058	0.05350800000000001	-0.0014192
3.6359	66.78	4.9894	-2.7496	4.3464	-0.11575999999999999	1.1935	-0.84795	-0.84149	-0.75144	-0.75832	-0.7925800000000001	-0.73864	-0.8144399999999999	-0.8165	-0.7468100000000001	-0.92112	-1.0151	3.6136	-2.4792	0.060726	0.032514999999999995	0.059913	0.074099	0.06189600000000001	0.054796000000000004	-0.0010972000000000002
3.636	66.8	4.9892	-2.7496	4.3465	-0.11689000000000001	1.1932	-0.84795	-0.84359	-0.74339	-0.7522	-0.78808	-0.7228600000000001	-0.8144399999999999	-0.81312	-0.76388	-0.92096	-1.0147	3.613	-2.4784	0.060243	0.032676	0.060074	0.074099	0.062219000000000003	0.055439999999999996	-0.0015802
3.636	66.82	4.9895	-2.7493	4.3469	-0.11800999999999999	1.1932	-0.84795	-0.84552	-0.73679	-0.74641	-0.78341	-0.70644	-0.81412	-0.80894	-0.78368	-0.92112	-1.014	3.6162	-2.4853	0.060082	0.032676	0.060074	0.073938	0.06189600000000001	0.055439999999999996	-0.0014192
3.6354	66.84	4.9897	-2.7498	4.3461	-0.11897999999999999	1.1925	-0.84908	-0.84809	-0.73019	-0.74061	-0.7790600000000001	-0.68938	-0.8133100000000001	-0.8045899999999999	-0.80397	-0.92048	-1.0135	3.6162	-2.4931	0.060082	0.032354	0.059913	0.074099	0.061574000000000004	0.053991	-0.0017411999999999998
3.6359	66.86	4.9892	-2.7501	4.3454	-0.12011	1.1922	-0.8502	-0.8509899999999999	-0.72568	-0.7361	-0.7760100000000001	-0.67296	-0.81202	-0.79976	-0.8228	-0.92032	-1.0124	3.616	-2.503	0.060565	0.032354	0.060235000000000004	0.073777	0.061574000000000004	0.054313	-0.0015802
3.636	66.88	4.9897	-2.7499	4.3462	-0.1214	1.1924	-0.85149	-0.85325	-0.7229399999999999	-0.7320800000000001	-0.77359	-0.65654	-0.81074	-0.79557	-0.83778	-0.9208	-1.0119	3.6157	-2.5103	0.060565	0.032998	0.06055700000000001	0.074099	0.061574000000000004	0.054313	-0.0014192
3.6359	66.9	4.9894	-2.7501	4.3462	-0.12284	1.1919	-0.85246	-0.8545299999999999	-0.72085	-0.72805	-0.77166	-0.6412399999999999	-0.80848	-0.7913899999999999	-0.84921	-0.9219299999999999	-1.0116	3.6167	-2.5045	0.061048000000000005	0.032514999999999995	0.060074	0.073938	0.061574000000000004	0.054313	-0.0014192
3.6359	66.92	4.9897	-2.7499	4.3464	-0.12301	1.1922	-0.8547100000000001	-0.85759	-0.72182	-0.72596	-0.77053	-0.62788	-0.80703	-0.78768	-0.85709	-0.92225	-1.0111	3.6276	-2.5022	0.060404	0.032837	0.060074	0.073616	0.061735000000000005	0.054152	-0.0017411999999999998
3.6357	66.94	4.9894	-2.7496	4.3457	-0.12445	1.1917	-0.8563200000000001	-0.8601700000000001	-0.72375	-0.7237	-0.77086	-0.6169399999999999	-0.80574	-0.78398	-0.8637	-0.9224100000000001	-1.0105	3.6321	-2.5071	0.060082	0.032354	0.059913	0.073938	0.061574000000000004	0.054474	-0.0015802
3.6357	66.96	4.9895	-2.7501	4.3459	-0.1251	1.1915	-0.8593799999999999	-0.86259	-0.72793	-0.72242	-0.77086	-0.60921	-0.80462	-0.78028	-0.8682	-0.92225	-1.0095	3.6274	-2.5058	0.05976	0.032676	0.060074	0.073938	0.061735000000000005	0.054152	-0.0014192
3.6357	66.98	4.9895	-2.7501	4.3457	-0.12574000000000002	1.1911	-0.86131	-0.8645200000000001	-0.73244	-0.72129	-0.77118	-0.60663	-0.8043	-0.77657	-0.8714200000000001	-0.9219299999999999	-1.0097	3.6274	-2.4993	0.059438	0.032998	0.059913	0.074099	0.061735000000000005	0.054152	-0.0017411999999999998
3.6354	67.0	4.9894	-2.7499	4.3457	-0.12639	1.1907	-0.8650100000000001	-0.8675799999999999	-0.73969	-0.72032	-0.7710199999999999	-0.60905	-0.80381	-0.77207	-0.87336	-0.92145	-1.0093	3.6213	-2.4786	0.058633000000000005	0.032514999999999995	0.060074	0.074099	0.06189600000000001	0.054313	-0.0014192
3.6355	67.02	4.9894	-2.7499	4.3462	-0.12622	1.1904	-0.8692	-0.87064	-0.74822	-0.72064	-0.7723	-0.6179	-0.80414	-0.7674	-0.8736799999999999	-0.92161	-1.0097	3.6049	-2.4712	0.057828	0.032514999999999995	0.059913	0.073938	0.061574000000000004	0.054474	-0.0014192
3.6359	67.04	4.9894	-2.7503	4.3461	-0.12622	1.1899	-0.8724200000000001	-0.87192	-0.75756	-0.72064	-0.77295	-0.63239	-0.8044600000000001	-0.76289	-0.8715799999999999	-0.92064	-1.0106	3.6034	-2.4853	0.05734500000000001	0.032676	0.059752	0.07426	0.061574000000000004	0.054313	-0.0010972000000000002
3.6357	67.06	4.9894	-2.7503	4.3464	-0.12574000000000002	1.1895	-0.87661	-0.87434	-0.76883	-0.72129	-0.7731100000000001	-0.65123	-0.8043	-0.75822	-0.8703	-0.91984	-1.0108	3.5994	-2.4855	0.055896	0.032354	0.060074	0.074099	0.061574000000000004	0.054474	-0.0012582000000000001
3.636	67.08	4.9895	-2.7503	4.3461	-0.12494000000000001	1.1888	-0.88031	-0.8772399999999999	-0.77962	-0.72129	-0.77263	-0.67409	-0.80478	-0.7532300000000001	-0.86836	-0.91855	-1.0108	3.5964	-2.4855	0.053641999999999995	0.032193	0.060074	0.074099	0.06189600000000001	0.054313	-0.0014192
3.6362	67.1	4.9895	-2.7503	4.3464	-0.12397000000000001	1.1882	-0.88433	-0.87949	-0.79267	-0.72209	-0.77279	-0.69839	-0.80381	-0.74679	-0.8685299999999999	-0.9183899999999999	-1.0097	3.5927	-2.4963	0.052676	0.032676	0.060235000000000004	0.07345499999999999	0.061735000000000005	0.055601	-0.0012582000000000001
3.6359	67.12	4.9897	-2.7503	4.3467	-0.12252	1.188	-0.8882	-0.88126	-0.80523	-0.72338	-0.77246	-0.7239899999999999	-0.80301	-0.74051	-0.8707799999999999	-0.9190299999999999	-1.0087	3.5896	-2.4871	0.051066	0.032676	0.059913	0.07329400000000001	0.061735000000000005	0.055923	-0.0010972000000000002
3.6357	67.14	4.9895	-2.7503	4.3465	-0.12122999999999999	1.1875	-0.8910899999999999	-0.88223	-0.81763	-0.72531	-0.77246	-0.75007	-0.80172	-0.73326	-0.87577	-0.91871	-1.0077	3.5861	-2.4876	0.050582999999999996	0.032514999999999995	0.059913	0.07345499999999999	0.061574000000000004	0.05511799999999999	-0.0015802
3.636	67.16	4.9895	-2.7504	4.3462	-0.11946	1.187	-0.89351	-0.88336	-0.8300200000000001	-0.72741	-0.77263	-0.7750199999999999	-0.79995	-0.72634	-0.8830100000000001	-0.9190299999999999	-1.0082	3.5832	-2.4911	0.051387999999999996	0.032676	0.060396000000000005	0.073616	0.061413	0.053829999999999996	-0.0015802
3.6359	67.18	4.9895	-2.7503	4.3457	-0.11753	1.1869	-0.89625	-0.8841600000000001	-0.84291	-0.73047	-0.7731100000000001	-0.79869	-0.79802	-0.7207100000000001	-0.89123	-0.9188700000000001	-1.0081	3.5786	-2.4818	0.052192999999999996	0.032837	0.059913	0.07345499999999999	0.061574000000000004	0.053829999999999996	-0.0012582000000000001
3.6357	67.2	4.9892	-2.7501	4.3459	-0.11528	1.1864	-0.8975299999999999	-0.8843200000000001	-0.8541799999999999	-0.73385	-0.77263	-0.81994	-0.7951199999999999	-0.71765	-0.89992	-0.91855	-1.0079	3.5735	-2.5024	0.053803	0.032514999999999995	0.060074	0.07345499999999999	0.061574000000000004	0.054635	-0.0012582000000000001
3.636	67.22	4.9894	-2.7504	4.3464	-0.1127	1.1864	-0.8989799999999999	-0.8841600000000001	-0.86529	-0.7361	-0.7713399999999999	-0.83829	-0.79287	-0.717	-0.9091	-0.91951	-1.0084	3.57	-2.5058	0.054125	0.032676	0.059913	0.07329400000000001	0.061574000000000004	0.053829999999999996	-0.0012582000000000001
3.636	67.24	4.9895	-2.7507	4.3462	-0.11109000000000001	1.1862	-0.89979	-0.8841600000000001	-0.87592	-0.7388399999999999	-0.7702100000000001	-0.8540700000000001	-0.7891600000000001	-0.71733	-0.9174700000000001	-0.91951	-1.0077	3.5666	-2.4847	0.054769000000000005	0.032837	0.060396000000000005	0.07345499999999999	0.06189600000000001	0.054635	-0.0010972000000000002
3.636	67.26	4.989	-2.7506	4.3462	-0.10835999999999998	1.1864	-0.90043	-0.884	-0.8850899999999999	-0.74125	-0.76812	-0.86775	-0.78482	-0.7186100000000001	-0.92471	-0.92032	-1.0076	3.5621	-2.4894	0.05492999999999999	0.032676	0.059913	0.073777	0.061735000000000005	0.054957000000000006	-0.0012582000000000001
3.6359	67.28	4.989	-2.7509	4.3465	-0.10562	1.1859	-0.89995	-0.88303	-0.8934700000000001	-0.7428600000000001	-0.76667	-0.8783799999999999	-0.78047	-0.7189399999999999	-0.92986	-0.9217700000000001	-1.0073	3.5566	-2.6085	0.054608000000000004	0.032354	0.05943	0.073616	0.061252	0.05511799999999999	-0.0014192
3.6355	67.3	4.9894	-2.7506	4.3456	-0.1032	1.1862	-0.8996299999999999	-0.88175	-0.90071	-0.74592	-0.76522	-0.8864299999999999	-0.77613	-0.71797	-0.93389	-0.92209	-1.0076	3.554	-2.6913	0.054447	0.032514999999999995	0.060074	0.073616	0.061413	0.05511799999999999	-0.0010972000000000002
3.6359	67.32	4.9897	-2.7507	4.3456	-0.10079	1.1862	-0.8983399999999999	-0.8801399999999999	-0.9060299999999999	-0.74673	-0.76377	-0.8915799999999999	-0.77081	-0.71668	-0.9375899999999999	-0.9235399999999999	-1.0077	3.5501	-2.6879	0.053803	0.032514999999999995	0.060396000000000005	0.073616	0.061091	0.054796000000000004	-0.0014192
3.636	67.34	4.9899	-2.7506	4.3461	-0.098696	1.1867	-0.8965700000000001	-0.87708	-0.9097299999999999	-0.74834	-0.76249	-0.8943200000000001	-0.76647	-0.71604	-0.9393600000000001	-0.92289	-1.0073	3.5468	-2.6945	0.052837	0.032514999999999995	0.060235000000000004	0.073616	0.061574000000000004	0.054796000000000004	-0.0014192
3.6362	67.36	4.9897	-2.7507	4.3454	-0.096442	1.1867	-0.89544	-0.87498	-0.9124700000000001	-0.74898	-0.76232	-0.8943200000000001	-0.76293	-0.71555	-0.9404899999999999	-0.9240200000000001	-1.0076	3.5453	-2.7967	0.050422	0.032676	0.059913	0.073938	0.061252	0.054313	-0.0014192
3.6359	67.38	4.9894	-2.7506	4.3464	-0.094027	1.1874	-0.89335	-0.8712799999999999	-0.9126299999999999	-0.74947	-0.76184	-0.89126	-0.75938	-0.7168399999999999	-0.94081	-0.9235399999999999	-1.0079	3.5429	-2.8402	0.049134	0.032837	0.060074	0.073616	0.061252	0.055278999999999995	-0.0010972000000000002
3.6355	67.4	4.9897	-2.7506	4.3461	-0.091934	1.1875	-0.8915799999999999	-0.8683799999999999	-0.9118200000000001	-0.74963	-0.76313	-0.88546	-0.75729	-0.7191	-0.94129	-0.92306	-1.0084	3.5389	-2.8351	0.047202	0.032998	0.060235000000000004	0.073777	0.06093	0.055439999999999996	-0.0012582000000000001
3.6362	67.42	4.9894	-2.7507	4.3462	-0.08984199999999999	1.1877	-0.88884	-0.8648399999999999	-0.90909	-0.74931	-0.76426	-0.8770899999999999	-0.7563300000000001	-0.72264	-0.94226	-0.9225700000000001	-1.0092	3.5358	-2.8707	0.043660000000000004	0.032514999999999995	0.060074	0.073777	0.061252	0.054152	-0.0012582000000000001
3.6357	67.44	4.9895	-2.7511	4.3462	-0.088393	1.1878	-0.88771	-0.86146	-0.9049	-0.7491399999999999	-0.76603	-0.86566	-0.75584	-0.72747	-0.945	-0.92209	-1.0098	3.5348	-2.871	0.040601	0.032837	0.059913	0.073777	0.061091	0.054635	-0.0014192
3.6357	67.46	4.9892	-2.7512	4.3456	-0.086622	1.1882	-0.8853	-0.8566299999999999	-0.89894	-0.7477	-0.7686	-0.85214	-0.7563300000000001	-0.73133	-0.94709	-0.92225	-1.009	3.5329	-2.8608	0.038668	0.032676	0.059913	0.073616	0.061735000000000005	0.054957000000000006	-0.0014192
3.6359	67.48	4.9894	-2.7511	4.3451	-0.08533400000000001	1.188	-0.88482	-0.85357	-0.89266	-0.74802	-0.77182	-0.83668	-0.75729	-0.73568	-0.9487	-0.92289	-1.0092	3.5331	-2.8312	0.036092	0.032998	0.059913	0.07345499999999999	0.061413	0.055439999999999996	-0.0017411999999999998
3.6359	67.5	4.9892	-2.7509	4.3457	-0.084207	1.1878	-0.88305	-0.84906	-0.88413	-0.74705	-0.77633	-0.81914	-0.75922	-0.73826	-0.9490200000000001	-0.92386	-1.01	3.5303	-2.8644	0.033516000000000004	0.033158999999999994	0.060074	0.073777	0.062058	0.054957000000000006	-0.0017411999999999998
3.636	67.52	4.9895	-2.7515	4.3457	-0.083563	1.1878	-0.88208	-0.84455	-0.8746299999999999	-0.74802	-0.7811600000000001	-0.80143	-0.76212	-0.73954	-0.9491799999999999	-0.9248299999999999	-1.0095	3.5307	-2.9012	0.031262	0.032998	0.060074	0.07345499999999999	0.06238	0.054152	-0.0012582000000000001
3.6359	67.54	4.9899	-2.7512	4.3451	-0.082275	1.1877	-0.88095	-0.8405299999999999	-0.8636799999999999	-0.74866	-0.78663	-0.78323	-0.7647	-0.73987	-0.9483799999999999	-0.9253100000000001	-1.0097	3.5307	-2.8618	0.028847	0.032998	0.059913	0.074099	0.062058	0.054313	-0.0015802
3.6359	67.56	4.9894	-2.7511	4.3461	-0.081631	1.1877	-0.88031	-0.8361799999999999	-0.8527299999999999	-0.74963	-0.79291	-0.76488	-0.7679199999999999	-0.73987	-0.94709	-0.92499	-1.0097	3.5308	-2.7852	0.027398000000000002	0.032998	0.060235000000000004	0.07345499999999999	0.061735000000000005	0.054313	-0.0012582000000000001
3.636	67.58	4.9894	-2.7514	4.3464	-0.080665	1.1875	-0.8788600000000001	-0.83215	-0.83985	-0.75285	-0.79967	-0.74766	-0.7711399999999999	-0.73954	-0.9456399999999999	-0.9253100000000001	-1.0095	3.531	-2.852	0.027076	0.032837	0.060235000000000004	0.074099	0.061574000000000004	0.054474	-0.0012582000000000001
3.6362	67.6	4.9892	-2.7512	4.3464	-0.080826	1.1874	-0.8782200000000001	-0.8279700000000001	-0.8277700000000001	-0.75365	-0.80675	-0.73172	-0.77468	-0.73954	-0.94468	-0.92563	-1.0098	3.5308	-2.713	0.029008	0.032837	0.059591	0.073777	0.061735000000000005	0.055439999999999996	-0.0010972000000000002
3.636	67.62	4.9895	-2.7514	4.3454	-0.080826	1.1874	-0.87661	-0.8245899999999999	-0.81489	-0.75768	-0.81415	-0.71804	-0.7787	-0.73938	-0.9438700000000001	-0.92627	-1.0092	3.5316	-2.8789	0.028203	0.032998	0.060074	0.073616	0.061574000000000004	0.055278999999999995	-0.0012582000000000001
3.6357	67.64	4.9892	-2.7512	4.3457	-0.081148	1.1874	-0.87644	-0.82185	-0.8024899999999999	-0.75945	-0.8215600000000001	-0.70757	-0.78273	-0.73938	-0.94339	-0.92724	-1.0087	3.5352	-2.8814	0.029008	0.032998	0.059913	0.073616	0.061735000000000005	0.05511799999999999	-0.0015802
3.6359	67.66	4.9895	-2.7515	4.3462	-0.081148	1.187	-0.8741899999999999	-0.81879	-0.78977	-0.7639600000000001	-0.8291200000000001	-0.69984	-0.7864300000000001	-0.73938	-0.9432299999999999	-0.92805	-1.009	3.5358	-2.8892	0.028525	0.032676	0.059752	0.073616	0.061413	0.055601	-0.0014192
3.6357	67.68	4.9894	-2.7519	4.3454	-0.08211399999999999	1.187	-0.8725799999999999	-0.81605	-0.77785	-0.76653	-0.8365299999999999	-0.69662	-0.78997	-0.73922	-0.94242	-0.92837	-1.0082	3.5368	-2.8752	0.029008	0.033319999999999995	0.059752	0.074099	0.06189600000000001	0.055278999999999995	-0.00093623
3.6357	67.7	4.9892	-2.7512	4.3454	-0.082919	1.1875	-0.8703299999999999	-0.81412	-0.76771	-0.77008	-0.84329	-0.6967800000000001	-0.79351	-0.73954	-0.9421	-0.92837	-1.0079	3.539	-2.8665	0.029169	0.032998	0.060235000000000004	0.073938	0.061574000000000004	0.054957000000000006	-0.00093623
3.6355	67.72	4.9894	-2.7512	4.3459	-0.082919	1.1875	-0.86872	-0.8125100000000001	-0.75837	-0.7741	-0.8498899999999999	-0.70097	-0.79657	-0.74003	-0.9409700000000001	-0.92885	-1.0082	3.5403	-2.8795	0.028847	0.032837	0.059913	0.073133	0.061574000000000004	0.055762	-0.0014192
3.636	67.74	4.9894	-2.7517	4.3459	-0.083885	1.188	-0.86566	-0.81074	-0.7508	-0.7762	-0.8563200000000001	-0.70854	-0.7996300000000001	-0.74115	-0.9411299999999999	-0.92885	-1.0082	3.5437	-2.8785	0.029330000000000002	0.032676	0.059913	0.073616	0.061413	0.054474	-0.0012582000000000001
3.6357	67.76	4.9894	-2.7517	4.3449	-0.085173	1.1883	-0.86324	-0.81009	-0.74565	-0.7828	-0.8618	-0.7198100000000001	-0.80188	-0.74357	-0.9458	-0.9293299999999999	-1.0081	3.5447	-2.8789	0.028847	0.032998	0.060074	0.07345499999999999	0.061735000000000005	0.05366900000000001	-0.0015802
3.6362	67.78	4.9895	-2.7517	4.3456	-0.086622	1.1893	-0.8609899999999999	-0.81009	-0.74243	-0.7852100000000001	-0.86695	-0.73365	-0.80414	-0.74566	-0.9554600000000001	-0.9306200000000001	-1.0081	3.5487	-2.8821	0.029008	0.033158999999999994	0.059913	0.073616	0.061574000000000004	0.054796000000000004	-0.0014192
3.6357	67.8	4.9895	-2.7517	4.3462	-0.087427	1.1899	-0.8568	-0.80945	-0.74033	-0.79262	-0.8719399999999999	-0.7499100000000001	-0.80558	-0.74824	-0.964	-0.9315899999999999	-1.0085	3.549	-2.8631	0.029169	0.033319999999999995	0.059752	0.073616	0.06189600000000001	0.05511799999999999	-0.0014192
3.6359	67.82	4.9895	-2.752	4.3457	-0.088876	1.1904	-0.85487	-0.81042	-0.74307	-0.79681	-0.87628	-0.7681	-0.80655	-0.7500100000000001	-0.9709200000000001	-0.9320700000000001	-1.0087	3.5519	-2.8948	0.029169	0.033319999999999995	0.060074	0.073616	0.061252	0.05511799999999999	-0.0012582000000000001
3.6355	67.84	4.9892	-2.7517	4.3453	-0.090164	1.1909	-0.85149	-0.81025	-0.74645	-0.80518	-0.88015	-0.78694	-0.80719	-0.75226	-0.9743	-0.9322299999999999	-1.0082	3.5532	-2.8845	0.029330000000000002	0.032998	0.060074	0.07345499999999999	0.061574000000000004	0.054474	-0.0015802
3.6357	67.86	4.9897	-2.7514	4.3454	-0.091934	1.1915	-0.8476299999999999	-0.8109	-0.75305	-0.8113	-0.88465	-0.80658	-0.80752	-0.7541899999999999	-0.97462	-0.9335200000000001	-1.0082	3.5542	-2.8829	0.029330000000000002	0.032676	0.060074	0.073616	0.061574000000000004	0.054474	-0.0012582000000000001
3.6359	67.88	4.9897	-2.7519	4.3461	-0.092739	1.1919	-0.84441	-0.8115399999999999	-0.76127	-0.8195100000000001	-0.88755	-0.8257399999999999	-0.8083199999999999	-0.75548	-0.9725299999999999	-0.93416	-1.0079	3.553	-2.9017	0.029169	0.032998	0.060074	0.07345499999999999	0.061252	0.054635	-0.0012582000000000001
3.6357	67.9	4.9894	-2.7524	4.3457	-0.094832	1.1922	-0.84135	-0.8117	-0.77205	-0.8275600000000001	-0.8910899999999999	-0.84409	-0.80913	-0.75758	-0.96915	-0.93448	-1.0066	3.5537	-2.8879	0.029330000000000002	0.032676	0.059913	0.07345499999999999	0.061574000000000004	0.054474	-0.0012582000000000001
3.636	67.92	4.9894	-2.7519	4.3459	-0.095637	1.1925	-0.83829	-0.81315	-0.78445	-0.8356100000000001	-0.89431	-0.86067	-0.80945	-0.76015	-0.96577	-0.9349700000000001	-1.006	3.5538	-2.8803	0.029813	0.032998	0.060074	0.073616	0.061735000000000005	0.054152	-0.0014192
3.6359	67.94	4.9895	-2.7522	4.3449	-0.097086	1.1922	-0.83539	-0.81299	-0.79798	-0.84447	-0.89705	-0.8754799999999999	-0.80993	-0.7622399999999999	-0.964	-0.93545	-1.0061	3.5538	-2.8911	0.029651999999999998	0.032837	0.059752	0.073777	0.061574000000000004	0.054313	-0.0015802
3.6352	67.96	4.9892	-2.752	4.3451	-0.098213	1.1924	-0.8326600000000001	-0.8133100000000001	-0.8136	-0.85139	-0.8997799999999999	-0.8878799999999999	-0.8104100000000001	-0.76546	-0.96319	-0.9359299999999999	-1.0064	3.5532	-2.8808	0.029651999999999998	0.032676	0.059752	0.07345499999999999	0.061735000000000005	0.053829999999999996	-0.00093623
3.6359	67.98	4.9894	-2.7519	4.3462	-0.098374	1.1922	-0.8299200000000001	-0.81396	-0.8297	-0.85944	-0.9022	-0.8985	-0.81106	-0.76868	-0.96367	-0.93625	-1.0076	3.5509	-2.8684	0.029651999999999998	0.032998	0.060235000000000004	0.07345499999999999	0.061735000000000005	0.054152	-0.0014192
3.6357	68.0	4.9892	-2.7519	4.3462	-0.098696	1.1919	-0.8271799999999999	-0.81428	-0.8458	-0.86572	-0.90364	-0.90623	-0.8112199999999999	-0.7719	-0.9652799999999999	-0.93642	-1.0077	3.5493	-2.8647	0.029330000000000002	0.032837	0.060396000000000005	0.073777	0.061574000000000004	0.054796000000000004	-0.00077523
3.636	68.02	4.9895	-2.7522	4.3459	-0.098535	1.1919	-0.8246100000000001	-0.81396	-0.8619100000000001	-0.87329	-0.9054200000000001	-0.91202	-0.8117	-0.77432	-0.9673799999999999	-0.9357700000000001	-1.0073	3.5456	-2.841	0.029651999999999998	0.032998	0.060235000000000004	0.07345499999999999	0.061413	0.05511799999999999	-0.0014192
3.6359	68.04	4.9894	-2.7519	4.3459	-0.098857	1.1912	-0.82171	-0.81396	-0.8775299999999999	-0.8781200000000001	-0.90654	-0.9152399999999999	-0.81234	-0.7773800000000001	-0.9704299999999999	-0.9357700000000001	-1.0071	3.5429	-2.8613	0.029651999999999998	0.032998	0.059913	0.07345499999999999	0.062058	0.05511799999999999	-0.0012582000000000001
3.6362	68.06	4.9897	-2.7522	4.3465	-0.097569	1.1911	-0.81913	-0.81315	-0.8928200000000001	-0.8844	-0.90751	-0.91476	-0.8133100000000001	-0.78012	-0.97365	-0.93545	-1.0064	3.5392	-2.8531	0.029651999999999998	0.032837	0.059752	0.07345499999999999	0.061574000000000004	0.054796000000000004	-0.0014192
3.636	68.08	4.9897	-2.7522	4.3462	-0.096764	1.1903	-0.81591	-0.81219	-0.90699	-0.88971	-0.9083100000000001	-0.9126700000000001	-0.81428	-0.78237	-0.9775200000000001	-0.93529	-1.0064	3.5355	-2.8365	0.029813	0.032998	0.060235000000000004	0.07345499999999999	0.06189600000000001	0.05350800000000001	-0.0015802
3.6359	68.1	4.9895	-2.752	4.3459	-0.094832	1.1899	-0.81318	-0.81203	-0.9202	-0.8940600000000001	-0.9076700000000001	-0.90736	-0.81476	-0.78398	-0.98074	-0.93448	-1.0068	3.5321	-2.8074	0.029651999999999998	0.032676	0.059752	0.07345499999999999	0.061574000000000004	0.054957000000000006	-0.0014192
3.6355	68.12	4.9892	-2.752	4.3451	-0.092578	1.1896	-0.80996	-0.8115399999999999	-0.9313100000000001	-0.89825	-0.9071899999999999	-0.8994700000000001	-0.81589	-0.78527	-0.9838	-0.93416	-1.0077	3.5273	-2.8341	0.029491000000000003	0.032998	0.060074	0.073616	0.061413	0.05511799999999999	-0.0014192
3.6357	68.14	4.9894	-2.7522	4.3461	-0.090003	1.1898	-0.80786	-0.81042	-0.94065	-0.9016299999999999	-0.9059	-0.88933	-0.81685	-0.78575	-0.9865299999999999	-0.93368	-1.0087	3.5205	-2.8101	0.029491000000000003	0.032837	0.059913	0.073616	0.061413	0.054474	-0.0012582000000000001
3.6357	68.16	4.9894	-2.7522	4.3453	-0.086622	1.1903	-0.80448	-0.80929	-0.94773	-0.90517	-0.90445	-0.87645	-0.81798	-0.78591	-0.9886299999999999	-0.9332	-1.0082	3.5171	-2.817	0.029491000000000003	0.032998	0.060074	0.073777	0.061735000000000005	0.055923	-0.0012582000000000001
3.6357	68.18	4.9895	-2.7519	4.3464	-0.082919	1.1904	-0.8015899999999999	-0.80881	-0.95337	-0.90823	-0.90204	-0.8609899999999999	-0.8183	-0.78527	-0.98992	-0.93271	-1.0085	3.5121	-2.8159	0.029974	0.033158999999999994	0.060074	0.073777	0.061574000000000004	0.054796000000000004	-0.0012582000000000001
3.6359	68.2	4.9895	-2.7525	4.3454	-0.078412	1.1906	-0.79885	-0.8072	-0.9562700000000001	-0.9109700000000001	-0.8997799999999999	-0.84377	-0.8194299999999999	-0.78446	-0.9912	-0.9332	-1.0092	3.507	-2.819	0.029651999999999998	0.033158999999999994	0.059913	0.07329400000000001	0.061574000000000004	0.053829999999999996	-0.0010972000000000002
3.6357	68.22	4.9894	-2.7527	4.3457	-0.074387	1.1912	-0.79676	-0.80623	-0.9572299999999999	-0.91322	-0.89592	-0.82509	-0.8200700000000001	-0.78318	-0.9928100000000001	-0.93384	-1.0095	3.5005	-2.8004	0.029651999999999998	0.033319999999999995	0.059752	0.074099	0.061413	0.054957000000000006	-0.00093623
3.6355	68.24	4.9895	-2.7525	4.3454	-0.069396	1.192	-0.79402	-0.80462	-0.9548200000000001	-0.91515	-0.89302	-0.80561	-0.8207200000000001	-0.78108	-0.9945799999999999	-0.93416	-1.0102	3.4944	-2.8132	0.029169	0.032998	0.059913	0.074099	0.061252	0.054957000000000006	-0.0015802
3.6359	68.26	4.9894	-2.7527	4.3459	-0.063601	1.1925	-0.79193	-0.80462	-0.95047	-0.9164399999999999	-0.8894799999999999	-0.78501	-0.8223299999999999	-0.77947	-0.9961899999999999	-0.9349700000000001	-1.0102	3.4898	-2.8114	0.029330000000000002	0.032676	0.059913	0.074099	0.061735000000000005	0.055601	-0.0012582000000000001
3.6357	68.28	4.9894	-2.7525	4.3459	-0.057804999999999995	1.1936	-0.78967	-0.8022	-0.94371	-0.9158	-0.88481	-0.76488	-0.8236100000000001	-0.7777	-0.997	-0.93609	-1.0093	3.4827	-2.8066	0.029330000000000002	0.033158999999999994	0.059591	0.073616	0.061413	0.056245	-0.0014192
3.6362	68.3	4.9895	-2.7527	4.3456	-0.052332000000000004	1.1936	-0.78774	-0.80092	-0.93324	-0.91548	-0.88175	-0.74669	-0.8252200000000001	-0.77545	-0.99861	-0.9369	-1.009	3.4785	-2.808	0.029813	0.032837	0.059913	0.07329400000000001	0.061091	0.054635	-0.00093623
3.6355	68.32	4.9895	-2.7524	4.3464	-0.045731	1.1941	-0.78533	-0.79866	-0.92084	-0.91451	-0.87676	-0.73156	-0.82683	-0.77303	-0.99941	-0.9369	-1.0087	3.4733	-2.7937	0.029491000000000003	0.032998	0.059752	0.073777	0.06189600000000001	0.054313	-0.0015802
3.6357	68.34	4.9897	-2.7522	4.3467	-0.039292	1.1946	-0.78388	-0.79818	-0.9068299999999999	-0.91354	-0.87274	-0.72029	-0.82876	-0.77094	-1.0001	-0.93706	-1.0089	3.4677	-2.7808	0.029651999999999998	0.033319999999999995	0.059752	0.07329400000000001	0.061735000000000005	0.054474	-0.0015802
