time	wmstart	wmdisp15
72.5600	4.9897	4.3464
72.5800	4.9892	4.3462
72.6000	4.9897	4.3469
72.6200	4.9894	4.3461
72.6400	4.9895	4.3457
72.6600	4.9895	4.3457
72.6800	4.9897	4.3457
72.7000	4.9892	4.3461
72.7200	4.9894	4.3454
72.7400	4.9894	4.3454
72.7600	4.9892	4.3453
72.7800	4.9895	4.3459
72.8000	4.9897	4.3462
72.8200	4.9895	4.3459
72.8400	4.9895	4.3457
72.8600	4.9894	4.3454
72.8800	4.9897	4.3462
72.9000	4.9895	4.3456
72.9200	4.9892	4.3449
72.9400	4.9892	4.3459
72.9600	4.9894	4.3459
72.9800	4.9894	4.3457
73.0000	4.9897	4.3459
73.0200	4.9895	4.3462
73.0400	4.9895	4.3456
73.0600	4.9895	4.3453
73.0800	4.9895	4.3456
73.1000	4.9897	4.3456
73.1200	4.9899	4.3454
73.1400	4.9895	4.3456
73.1600	4.9897	4.3457
73.1800	4.9892	4.3457
73.2000	4.9895	4.3461
73.2200	4.9897	4.3461
73.2400	4.9897	4.3459
73.2600	4.9895	4.3459
73.2800	4.9897	4.3462
73.3000	4.9897	4.3461
73.3200	4.9894	4.3467
73.3400	4.9897	4.3469
73.3600	4.9895	4.3464
73.3800	4.9897	4.3461
73.4000	4.9895	4.3462
73.4200	4.9897	4.3462
73.4400	4.9895	4.3465
73.4600	4.9895	4.3462
73.4800	4.9894	4.3464
73.5000	4.9894	4.3462
73.5200	4.9895	4.3461
73.5400	4.9894	4.3462
73.5600	4.9895	4.3469
73.5800	4.9895	4.3465
73.6000	4.9895	4.3459
73.6200	4.9890	4.3464
73.6400	4.9895	4.3467
73.6600	4.9895	4.3465
73.6800	4.9895	4.3461
73.7000	4.9895	4.3464
73.7200	4.9897	4.3461
73.7400	4.9897	4.3467
73.7600	4.9895	4.3462
73.7800	4.9899	4.3459
73.8000	4.9895	4.3464
73.8200	4.9892	4.3465
73.8400	4.9892	4.3464
73.8600	4.9890	4.3459
73.8800	4.9895	4.3472
73.9000	4.9895	4.3467
73.9200	4.9894	4.3462
73.9400	4.9894	4.3462
73.9600	4.9897	4.3465
73.9800	4.9890	4.3464
74.0000	4.9894	4.3464
74.0200	4.9897	4.3467
74.0400	4.9895	4.3470
74.0600	4.9895	4.3459
74.0800	4.9897	4.3461
74.1000	4.9894	4.3454
74.1200	4.9897	4.3454
74.1400	4.9894	4.3454
74.1600	4.9894	4.3461
74.1800	4.9894	4.3465
74.2000	4.9894	4.3462
74.2200	4.9895	4.3461
74.2400	4.9897	4.3461
74.2600	4.9899	4.3459
74.2800	4.9895	4.3469
74.3000	4.9894	4.3469
74.3200	4.9895	4.3464
74.3400	4.9895	4.3459
74.3600	4.9892	4.3457
74.3800	4.9894	4.3467
74.4000	4.9895	4.3459
74.4200	4.9895	4.3451
74.4400	4.9894	4.3461
74.4600	4.9899	4.3474
74.4800	4.9897	4.3459
74.5000	4.9897	4.3467
74.5200	4.9892	4.3470
74.5400	4.9894	4.3462
74.5600	4.9895	4.3453
74.5800	4.9895	4.3457
74.6000	4.9892	4.3462
74.6200	4.9894	4.3459
74.6400	4.9894	4.3467
74.6600	4.9895	4.3462
74.6800	4.9892	4.3465
74.7000	4.9895	4.3462
74.7200	4.9897	4.3459
74.7400	4.9895	4.3456
74.7600	4.9894	4.3454
74.7800	4.9894	4.3457
74.8000	4.9894	4.3464
74.8200	4.9895	4.3469
74.8400	4.9894	4.3464
74.8600	4.9894	4.3457
74.8800	4.9895	4.3456
74.9000	4.9897	4.3453
74.9200	4.9895	4.3457
74.9400	4.9895	4.3461
74.9600	4.9895	4.3464
74.9800	4.9892	4.3457
75.0000	4.9899	4.3459
75.0200	4.9897	4.3459
75.0400	4.9897	4.3464
75.0600	4.9897	4.3465
75.0800	4.9894	4.3465
75.1000	4.9895	4.3464
75.1200	4.9897	4.3459
75.1400	4.9889	4.3465
75.1600	4.9894	4.3459
75.1800	4.9892	4.3461
75.2000	4.9892	4.3465
75.2200	4.9899	4.3467
75.2400	4.9895	4.3467
75.2600	4.9895	4.3472
75.2800	4.9894	4.3465
75.3000	4.9894	4.3459
75.3200	4.9894	4.3462
75.3400	4.9892	4.3462
75.3600	4.9894	4.3461
75.3800	4.9895	4.3462
75.4000	4.9895	4.3461
75.4200	4.9894	4.3461
75.4400	4.9895	4.3464
75.4600	4.9899	4.3459
75.4800	4.9894	4.3464
75.5000	4.9899	4.3462
75.5200	4.9895	4.3462
75.5400	4.9895	4.3464
75.5600	4.9895	4.3469
75.5800	4.9892	4.3470
75.6000	4.9894	4.3459
75.6200	4.9895	4.3456
75.6400	4.9897	4.3465
75.6600	4.9894	4.3459
75.6800	4.9897	4.3454
75.7000	4.9894	4.3454
75.7200	4.9895	4.3451
75.7400	4.9894	4.3462
75.7600	4.9895	4.3462
75.7800	4.9897	4.3456
75.8000	4.9895	4.3457
75.8200	4.9895	4.3457
75.8400	4.9892	4.3461
75.8600	4.9895	4.3464
75.8800	4.9894	4.3454
75.9000	4.9895	4.3461
75.9200	4.9895	4.3461
75.9400	4.9897	4.3464
75.9600	4.9892	4.3456
75.9800	4.9892	4.3459
76.0000	4.9897	4.3461
76.0200	4.9895	4.3462
76.0400	4.9892	4.3464
76.0600	4.9892	4.3469
76.0800	4.9895	4.3470
76.1000	4.9892	4.3461
76.1200	4.9894	4.3456
76.1400	4.9895	4.3457
76.1600	4.9895	4.3454
76.1800	4.9894	4.3457
76.2000	4.9894	4.3464
76.2200	4.9895	4.3461
76.2400	4.9894	4.3462
76.2600	4.9894	4.3462
76.2800	4.9890	4.3457
76.3000	4.9895	4.3459
76.3200	4.9895	4.3454
76.3400	4.9895	4.3461
76.3600	4.9897	4.3465
76.3800	4.9894	4.3464
76.4000	4.9897	4.3462
76.4200	4.9894	4.3462
76.4400	4.9895	4.3459
76.4600	4.9895	4.3456
76.4800	4.9892	4.3459
76.5000	4.9895	4.3457
76.5200	4.9894	4.3467
76.5400	4.9894	4.3469
76.5600	4.9894	4.3464
76.5800	4.9897	4.3465
76.6000	4.9895	4.3461
76.6200	4.9890	4.3461
76.6400	4.9892	4.3459
76.6600	4.9894	4.3457
76.6800	4.9895	4.3457
76.7000	4.9895	4.3461
76.7200	4.9897	4.3462
76.7400	4.9894	4.3459
76.7600	4.9897	4.3464
76.7800	4.9899	4.3459
76.8000	4.9892	4.3465
76.8200	4.9894	4.3465
76.8400	4.9894	4.3464
76.8600	4.9894	4.3465
76.8800	4.9894	4.3464
76.9000	4.9897	4.3461
76.9200	4.9899	4.3459
76.9400	4.9894	4.3464
76.9600	4.9895	4.3467
76.9800	4.9894	4.3465
77.0000	4.9899	4.3459
77.0200	4.9894	4.3454
77.0400	4.9895	4.3464
77.0600	4.9895	4.3462
77.0800	4.9895	4.3469
77.1000	4.9895	4.3459
77.1200	4.9895	4.3454
77.1400	4.9899	4.3457
77.1600	4.9895	4.3472
77.1800	4.9890	4.3469
77.2000	4.9892	4.3467
77.2200	4.9894	4.3457
77.2400	4.9895	4.3453
77.2600	4.9895	4.3462
77.2800	4.9897	4.3467
77.3000	4.9892	4.3462
77.3200	4.9899	4.3461
77.3400	4.9895	4.3461
77.3600	4.9897	4.3454
77.3800	4.9897	4.3459
77.4000	4.9895	4.3459
77.4200	4.9895	4.3454
77.4400	4.9894	4.3453
77.4600	4.9895	4.3454
77.4800	4.9894	4.3461
77.5000	4.9895	4.3461
77.5200	4.9892	4.3461
77.5400	4.9897	4.3462
77.5600	4.9895	4.3462
77.5800	4.9894	4.3461
77.6000	4.9892	4.3453
77.6200	4.9892	4.3454
77.6400	4.9897	4.3464
77.6600	4.9895	4.3461
77.6800	4.9899	4.3453
77.7000	4.9897	4.3461
77.7200	4.9900	4.3464
77.7400	4.9892	4.3459
77.7600	4.9894	4.3454
77.7800	4.9895	4.3461
77.8000	4.9894	4.3462
77.8200	4.9895	4.3461
77.8400	4.9892	4.3454
77.8600	4.9894	4.3459
77.8800	4.9897	4.3454
77.9000	4.9894	4.3459
77.9200	4.9892	4.3464
77.9400	4.9894	4.3459
77.9600	4.9894	4.3454
77.9800	4.9894	4.3459
78.0000	4.9892	4.3454
78.0200	4.9895	4.3459
78.0400	4.9894	4.3462
78.0600	4.9894	4.3457
78.0800	4.9895	4.3459
78.1000	4.9890	4.3457
78.1200	4.9894	4.3459
78.1400	4.9895	4.3462
78.1600	4.9897	4.3464
78.1800	4.9894	4.3459
78.2000	4.9892	4.3462
78.2200	4.9894	4.3459
78.2400	4.9894	4.3464
78.2600	4.9897	4.3456
78.2800	4.9895	4.3454
78.3000	4.9894	4.3461
78.3200	4.9892	4.3462
78.3400	4.9894	4.3451
78.3600	4.9894	4.3451
78.3800	4.9895	4.3461
78.4000	4.9895	4.3462
78.4200	4.9897	4.3459
78.4400	4.9899	4.3461
78.4600	4.9897	4.3462
78.4800	4.9894	4.3461
78.5000	4.9895	4.3459
78.5200	4.9894	4.3454
78.5400	4.9895	4.3456
78.5600	4.9894	4.3461
78.5800	4.9894	4.3459
78.6000	4.9895	4.3456
78.6200	4.9897	4.3461
78.6400	4.9895	4.3461
78.6600	4.9894	4.3462
78.6800	4.9895	4.3462
78.7000	4.9897	4.3461
78.7200	4.9895	4.3462
78.7400	4.9895	4.3457
78.7600	4.9895	4.3456
78.7800	4.9899	4.3456
78.8000	4.9894	4.3454
78.8200	4.9897	4.3462
78.8400	4.9897	4.3464
78.8600	4.9894	4.3457
78.8800	4.9897	4.3456
78.9000	4.9895	4.3459
78.9200	4.9899	4.3459
78.9400	4.9895	4.3465
78.9600	4.9894	4.3462
78.9800	4.9894	4.3457
79.0000	4.9895	4.3464
79.0200	4.9897	4.3464
79.0400	4.9897	4.3462
79.0600	4.9897	4.3454
79.0800	4.9895	4.3461
79.1000	4.9895	4.3464
79.1200	4.9895	4.3462
79.1400	4.9897	4.3465
79.1600	4.9897	4.3464
79.1800	4.9899	4.3461
79.2000	4.9894	4.3461
79.2200	4.9894	4.3465
79.2400	4.9895	4.3465
79.2600	4.9895	4.3465
79.2800	4.9897	4.3462
79.3000	4.9894	4.3461
79.3200	4.9895	4.3461
79.3400	4.9894	4.3457
79.3600	4.9894	4.3469
79.3800	4.9895	4.3464
79.4000	4.9892	4.3461
79.4200	4.9894	4.3459
79.4400	4.9894	4.3459
79.4600	4.9895	4.3459
79.4800	4.9899	4.3457
79.5000	4.9892	4.3457
79.5200	4.9895	4.3462
79.5400	4.9895	4.3462
79.5600	4.9895	4.3453
79.5800	4.9894	4.3461
79.6000	4.9897	4.3461
79.6200	4.9897	4.3459
79.6400	4.9897	4.3456
79.6600	4.9892	4.3457
79.6800	4.9897	4.3465
79.7000	4.9895	4.3465
79.7200	4.9897	4.3462
79.7400	4.9894	4.3461
79.7600	4.9894	4.3469
79.7800	4.9895	4.3454
79.8000	4.9897	4.3454
79.8200	4.9897	4.3462
79.8400	4.9897	4.3462
79.8600	4.9897	4.3459
79.8800	4.9894	4.3456
79.9000	4.9895	4.3462
79.9200	4.9897	4.3459
79.9400	4.9897	4.3457
79.9600	4.9895	4.3453
79.9800	4.9894	4.3456
80.0000	4.9897	4.3465
80.0200	4.9892	4.3459
80.0400	4.9897	4.3453
80.0600	4.9895	4.3459
80.0800	4.9894	4.3457
80.1000	4.9892	4.3457
80.1200	4.9897	4.3461
80.1400	4.9895	4.3456
80.1600	4.9894	4.3462
80.1800	4.9897	4.3464
80.2000	4.9894	4.3464
80.2200	4.9895	4.3457
80.2400	4.9894	4.3454
80.2600	4.9895	4.3454
80.2800	4.9894	4.3456
80.3000	4.9895	4.3456
80.3200	4.9895	4.3461
80.3400	4.9892	4.3464
80.3600	4.9899	4.3469
80.3800	4.9894	4.3461
80.4000	4.9897	4.3465
80.4200	4.9895	4.3459
80.4400	4.9894	4.3462
80.4600	4.9895	4.3457
80.4800	4.9897	4.3461
80.5000	4.9897	4.3451
80.5200	4.9894	4.3454
80.5400	4.9895	4.3464
80.5600	4.9892	4.3465
80.5800	4.9892	4.3469
80.6000	4.9899	4.3464
80.6200	4.9894	4.3461
80.6400	4.9897	4.3462
80.6600	4.9894	4.3464
80.6800	4.9897	4.3461
80.7000	4.9897	4.3462
80.7200	4.9894	4.3464
80.7400	4.9895	4.3457
80.7600	4.9892	4.3454
80.7800	4.9894	4.3462
80.8000	4.9895	4.3465
80.8200	4.9897	4.3457
80.8400	4.9897	4.3461
80.8600	4.9895	4.3464
80.8800	4.9895	4.3459
80.9000	4.9897	4.3454
80.9200	4.9892	4.3454
80.9400	4.9895	4.3459
80.9600	4.9890	4.3456
80.9800	4.9895	4.3457
81.0000	4.9895	4.3459
81.0200	4.9897	4.3457
81.0400	4.9895	4.3461
81.0600	4.9897	4.3465
81.0800	4.9897	4.3457
81.1000	4.9895	4.3459
81.1200	4.9894	4.3464
81.1400	4.9895	4.3457
81.1600	4.9895	4.3457
81.1800	4.9895	4.3457
81.2000	4.9897	4.3456
81.2200	4.9897	4.3464
81.2400	4.9895	4.3461
81.2600	4.9895	4.3464
81.2800	4.9892	4.3459
81.3000	4.9892	4.3462
81.3200	4.9894	4.3464
81.3400	4.9895	4.3462
81.3600	4.9897	4.3464
81.3800	4.9895	4.3462
81.4000	4.9895	4.3454
81.4200	4.9890	4.3457
81.4400	4.9897	4.3467
81.4600	4.9895	4.3462
81.4800	4.9894	4.3467
81.5000	4.9897	4.3470
81.5200	4.9894	4.3461
81.5400	4.9897	4.3465
81.5600	4.9892	4.3467
81.5800	4.9895	4.3456
81.6000	4.9894	4.3454
81.6200	4.9895	4.3459
81.6400	4.9890	4.3461
81.6600	4.9892	4.3464
81.6800	4.9894	4.3457
81.7000	4.9892	4.3449
81.7200	4.9895	4.3456
81.7400	4.9890	4.3459
81.7600	4.9892	4.3464
81.7800	4.9894	4.3461
81.8000	4.9894	4.3462
81.8200	4.9892	4.3462
81.8400	4.9890	4.3465
81.8600	4.9894	4.3470
81.8800	4.9897	4.3459
81.9000	4.9895	4.3462
81.9200	4.9892	4.3469
81.9400	4.9894	4.3465
81.9600	4.9892	4.3457
81.9800	4.9890	4.3453
82.0000	4.9890	4.3461
82.0200	4.9894	4.3461
82.0400	4.9892	4.3461
82.0600	4.9894	4.3462
82.0800	4.9890	4.3465
82.1000	4.9897	4.3465
82.1200	4.9892	4.3464
82.1400	4.9895	4.3459
82.1600	4.9897	4.3462
82.1800	4.9890	4.3461
82.2000	4.9892	4.3454
82.2200	4.9894	4.3462
82.2400	4.9892	4.3457
82.2600	4.9897	4.3464
82.2800	4.9892	4.3464
82.3000	4.9892	4.3464
82.3200	4.9894	4.3456
82.3400	4.9894	4.3456
82.3600	4.9895	4.3461
82.3800	4.9892	4.3462
82.4000	4.9894	4.3462
82.4200	4.9897	4.3462
82.4400	4.9892	4.3464
82.4600	4.9895	4.3461
82.4800	4.9897	4.3459
82.5000	4.9894	4.3456
82.5200	4.9894	4.3459
82.5400	4.9890	4.3459
82.5600	4.9895	4.3461
82.5800	4.9894	4.3467
82.6000	4.9894	4.3462
82.6200	4.9894	4.3465
82.6400	4.9895	4.3462
82.6600	4.9895	4.3462
82.6800	4.9894	4.3467
82.7000	4.9892	4.3465
82.7200	4.9895	4.3464
82.7400	4.9892	4.3457
82.7600	4.9892	4.3457
82.7800	4.9894	4.3464
82.8000	4.9894	4.3459
82.8200	4.9894	4.3459
82.8400	4.9894	4.3461
82.8600	4.9895	4.3459
82.8800	4.9895	4.3467
82.9000	4.9887	4.3456
82.9200	4.9892	4.3459
82.9400	4.9894	4.3462
82.9600	4.9894	4.3459
82.9800	4.9894	4.3459
83.0000	4.9899	4.3461
83.0200	4.9894	4.3459
83.0400	4.9892	4.3457
83.0600	4.9892	4.3457
83.0800	4.9889	4.3464
83.1000	4.9894	4.3467
83.1200	4.9892	4.3462
83.1400	4.9894	4.3459
83.1600	4.9895	4.3462
83.1800	4.9894	4.3461
83.2000	4.9894	4.3464
83.2200	4.9892	4.3469
83.2400	4.9890	4.3457
83.2600	4.9892	4.3456
83.2800	4.9895	4.3454
83.3000	4.9895	4.3457
83.3200	4.9894	4.3465
83.3400	4.9895	4.3464
83.3600	4.9892	4.3454
83.3800	4.9895	4.3459
83.4000	4.9894	4.3457
83.4200	4.9894	4.3464
83.4400	4.9892	4.3472
83.4600	4.9897	4.3461
83.4800	4.9895	4.3465
83.5000	4.9894	4.3464
83.5200	4.9895	4.3462
83.5400	4.9892	4.3462
83.5600	4.9894	4.3462
83.5800	4.9890	4.3462
83.6000	4.9890	4.3459
83.6200	4.9892	4.3461
83.6400	4.9895	4.3464
83.6600	4.9894	4.3469
83.6800	4.9895	4.3464
83.7000	4.9895	4.3465
83.7200	4.9894	4.3469
83.7400	4.9895	4.3464
83.7600	4.9895	4.3461
83.7800	4.9895	4.3456
83.8000	4.9895	4.3454
83.8200	4.9892	4.3454
83.8400	4.9894	4.3462
83.8600	4.9890	4.3464
83.8800	4.9894	4.3465
83.9000	4.9894	4.3461
83.9200	4.9894	4.3457
83.9400	4.9890	4.3459
83.9600	4.9894	4.3464
83.9800	4.9892	4.3457
84.0000	4.9890	4.3464
84.0200	4.9895	4.3464
84.0400	4.9892	4.3465
84.0600	4.9895	4.3464
84.0800	4.9892	4.3456
84.1000	4.9895	4.3457
84.1200	4.9897	4.3462
84.1400	4.9890	4.3461
84.1600	4.9892	4.3456
84.1800	4.9892	4.3454
84.2000	4.9890	4.3456
84.2200	4.9894	4.3454
84.2400	4.9890	4.3457
84.2600	4.9892	4.3456
84.2800	4.9894	4.3459
84.3000	4.9894	4.3462
84.3200	4.9894	4.3454
84.3400	4.9894	4.3462
84.3600	4.9894	4.3469
84.3800	4.9895	4.3467
84.4000	4.9894	4.3459
84.4200	4.9894	4.3467
84.4400	4.9895	4.3467
84.4600	4.9894	4.3462
84.4800	4.9894	4.3472
84.5000	4.9895	4.3459
84.5200	4.9894	4.3461
84.5400	4.9892	4.3457
84.5600	4.9892	4.3454
84.5800	4.9892	4.3459
84.6000	4.9895	4.3465
84.6200	4.9892	4.3454
84.6400	4.9899	4.3461
84.6600	4.9892	4.3461
84.6800	4.9892	4.3462
84.7000	4.9895	4.3462
84.7200	4.9890	4.3461
84.7400	4.9895	4.3462
84.7600	4.9890	4.3464
84.7800	4.9895	4.3462
84.8000	4.9895	4.3459
84.8200	4.9892	4.3464
84.8400	4.9894	4.3456
84.8600	4.9892	4.3461
84.8800	4.9894	4.3461
84.9000	4.9890	4.3459
84.9200	4.9894	4.3461
84.9400	4.9897	4.3457
84.9600	4.9890	4.3459
84.9800	4.9890	4.3464
85.0000	4.9892	4.3464
85.0200	4.9895	4.3462
85.0400	4.9892	4.3464
85.0600	4.9897	4.3464
85.0800	4.9897	4.3465
85.1000	4.9894	4.3459
85.1200	4.9894	4.3462
85.1400	4.9894	4.3465
85.1600	4.9894	4.3462
85.1800	4.9895	4.3465
85.2000	4.9894	4.3462
85.2200	4.9895	4.3457
85.2400	4.9892	4.3459
85.2600	4.9894	4.3462
85.2800	4.9895	4.3464
85.3000	4.9889	4.3462
85.3200	4.9892	4.3459
85.3400	4.9895	4.3457
85.3600	4.9897	4.3456
85.3800	4.9892	4.3465
85.4000	4.9892	4.3469
85.4200	4.9894	4.3462
85.4400	4.9895	4.3459
85.4600	4.9892	4.3459
85.4800	4.9892	4.3459
85.5000	4.9895	4.3461
85.5200	4.9894	4.3454
85.5400	4.9894	4.3457
85.5600	4.9892	4.3459
85.5800	4.9895	4.3462
85.6000	4.9894	4.3467
85.6200	4.9892	4.3462
85.6400	4.9892	4.3467
85.6600	4.9892	4.3470
85.6800	4.9892	4.3461
85.7000	4.9894	4.3457
85.7200	4.9895	4.3451
85.7400	4.9894	4.3459
85.7600	4.9894	4.3461
85.7800	4.9895	4.3459
85.8000	4.9895	4.3462
85.8200	4.9890	4.3461
85.8400	4.9894	4.3465
85.8600	4.9895	4.3464
85.8800	4.9890	4.3461
85.9000	4.9894	4.3462
85.9200	4.9894	4.3464
85.9400	4.9895	4.3462
85.9600	4.9892	4.3459
85.9800	4.9894	4.3464
86.0000	4.9895	4.3467
86.0200	4.9894	4.3462
86.0400	4.9895	4.3454
86.0600	4.9895	4.3462
86.0800	4.9894	4.3467
86.1000	4.9894	4.3459
86.1200	4.9892	4.3456
86.1400	4.9894	4.3457
86.1600	4.9894	4.3467
86.1800	4.9894	4.3462
86.2000	4.9892	4.3453
86.2200	4.9892	4.3456
86.2400	4.9892	4.3461
86.2600	4.9894	4.3462
86.2800	4.9895	4.3459
86.3000	4.9894	4.3462
86.3200	4.9892	4.3457
86.3400	4.9890	4.3454
86.3600	4.9890	4.3461
86.3800	4.9895	4.3461
86.4000	4.9895	4.3457
86.4200	4.9895	4.3459
86.4400	4.9894	4.3454
86.4600	4.9895	4.3454
86.4800	4.9894	4.3462
86.5000	4.9892	4.3464
86.5200	4.9894	4.3461
86.5400	4.9894	4.3467
86.5600	4.9894	4.3465
86.5800	4.9899	4.3469
86.6000	4.9892	4.3462
86.6200	4.9895	4.3457
86.6400	4.9894	4.3461
86.6600	4.9894	4.3469
86.6800	4.9897	4.3457
86.7000	4.9894	4.3459
86.7200	4.9894	4.3464
86.7400	4.9894	4.3464
86.7600	4.9894	4.3457
86.7800	4.9892	4.3461
86.8000	4.9897	4.3462
86.8200	4.9894	4.3462
86.8400	4.9895	4.3462
86.8600	4.9897	4.3461
86.8800	4.9892	4.3454
86.9000	4.9895	4.3457
86.9200	4.9892	4.3467
86.9400	4.9895	4.3462
86.9600	4.9895	4.3454
86.9800	4.9890	4.3461
87.0000	4.9895	4.3457
87.0200	4.9890	4.3456
87.0400	4.9892	4.3454
87.0600	4.9889	4.3457
87.0800	4.9892	4.3462
87.1000	4.9894	4.3464
87.1200	4.9894	4.3457
87.1400	4.9894	4.3462
87.1600	4.9897	4.3462
87.1800	4.9895	4.3453
87.2000	4.9895	4.3454
87.2200	4.9892	4.3459
87.2400	4.9895	4.3457
87.2600	4.9894	4.3469
87.2800	4.9897	4.3465
87.3000	4.9894	4.3454
87.3200	4.9894	4.3451
87.3400	4.9894	4.3459
87.3600	4.9892	4.3464
87.3800	4.9897	4.3464
87.4000	4.9892	4.3462
87.4200	4.9894	4.3467
87.4400	4.9894	4.3469
87.4600	4.9892	4.3467
87.4800	4.9894	4.3465
87.5000	4.9895	4.3464
87.5200	4.9895	4.3462
87.5400	4.9894	4.3470
87.5600	4.9895	4.3457
87.5800	4.9892	4.3453
87.6000	4.9894	4.3453
87.6200	4.9892	4.3459
87.6400	4.9895	4.3464
87.6600	4.9894	4.3461
87.6800	4.9892	4.3462
87.7000	4.9890	4.3470
87.7200	4.9892	4.3459
87.7400	4.9892	4.3457
87.7600	4.9890	4.3461
87.7800	4.9894	4.3462
87.8000	4.9890	4.3459
87.8200	4.9892	4.3457
87.8400	4.9897	4.3464
87.8600	4.9895	4.3465
87.8800	4.9894	4.3457
87.9000	4.9895	4.3457
87.9200	4.9897	4.3461
87.9400	4.9894	4.3470
87.9600	4.9894	4.3461
87.9800	4.9894	4.3456
88.0000	4.9895	4.3456
88.0200	4.9895	4.3462
88.0400	4.9892	4.3464
88.0600	4.9895	4.3459
88.0800	4.9892	4.3459
88.1000	4.9889	4.3457
88.1200	4.9895	4.3457
88.1400	4.9894	4.3459
88.1600	4.9897	4.3462
88.1800	4.9892	4.3462
88.2000	4.9894	4.3457
88.2200	4.9894	4.3459
88.2400	4.9895	4.3457
88.2600	4.9895	4.3454
88.2800	4.9895	4.3457
88.3000	4.9894	4.3464
88.3200	4.9892	4.3470
88.3400	4.9894	4.3469
88.3600	4.9894	4.3464
88.3800	4.9892	4.3464
88.4000	4.9892	4.3464
88.4200	4.9895	4.3459
88.4400	4.9892	4.3464
88.4600	4.9892	4.3457
88.4800	4.9894	4.3451
88.5000	4.9897	4.3451
88.5200	4.9892	4.3454
88.5400	4.9894	4.3459
88.5600	4.9890	4.3454
88.5800	4.9892	4.3453
88.6000	4.9894	4.3457
88.6200	4.9899	4.3456
88.6400	4.9894	4.3454
88.6600	4.9892	4.3464
88.6800	4.9894	4.3465
88.7000	4.9894	4.3461
88.7200	4.9897	4.3459
88.7400	4.9892	4.3465
88.7600	4.9892	4.3465
88.7800	4.9892	4.3461
88.8000	4.9894	4.3464
88.8200	4.9894	4.3459
88.8400	4.9897	4.3459
88.8600	4.9895	4.3465
88.8800	4.9894	4.3467
88.9000	4.9892	4.3465
88.9200	4.9895	4.3465
88.9400	4.9894	4.3457
88.9600	4.9894	4.3451
88.9800	4.9890	4.3453
89.0000	4.9894	4.3456
89.0200	4.9892	4.3465
89.0400	4.9894	4.3462
89.0600	4.9892	4.3461
89.0800	4.9894	4.3467
89.1000	4.9892	4.3467
89.1200	4.9894	4.3459
89.1400	4.9892	4.3470
89.1600	4.9894	4.3461
89.1800	4.9894	4.3459
89.2000	4.9890	4.3456
89.2200	4.9892	4.3461
89.2400	4.9892	4.3457
89.2600	4.9895	4.3464
89.2800	4.9899	4.3462
89.3000	4.9892	4.3461
89.3200	4.9894	4.3459
89.3400	4.9890	4.3461
89.3600	4.9894	4.3461
89.3800	4.9894	4.3462
89.4000	4.9895	4.3462
89.4200	4.9894	4.3462
89.4400	4.9892	4.3459
89.4600	4.9895	4.3461
89.4800	4.9895	4.3462
89.5000	4.9895	4.3457
89.5200	4.9890	4.3454
89.5400	4.9892	4.3465
89.5600	4.9895	4.3465
89.5800	4.9895	4.3464
89.6000	4.9895	4.3457
89.6200	4.9895	4.3454
89.6400	4.9897	4.3459
89.6600	4.9895	4.3461
89.6800	4.9897	4.3465
89.7000	4.9894	4.3462
89.7200	4.9897	4.3457
89.7400	4.9894	4.3456
89.7600	4.9892	4.3456
89.7800	4.9895	4.3461
89.8000	4.9895	4.3465
89.8200	4.9892	4.3461
89.8400	4.9894	4.3459
89.8600	4.9895	4.3456
89.8800	4.9890	4.3459
89.9000	4.9895	4.3461
89.9200	4.9892	4.3464
89.9400	4.9894	4.3459
89.9600	4.9897	4.3457
89.9800	4.9889	4.3464
90.0000	4.9894	4.3462
90.0200	4.9894	4.3467
90.0400	4.9894	4.3454
90.0600	4.9895	4.3462
90.0800	4.9894	4.3465
90.1000	4.9894	4.3464
90.1200	4.9895	4.3464
90.1400	4.9894	4.3465
90.1600	4.9897	4.3461
90.1800	4.9895	4.3457
90.2000	4.9894	4.3454
90.2200	4.9894	4.3457
90.2400	4.9895	4.3462
90.2600	4.9892	4.3461
90.2800	4.9895	4.3465
90.3000	4.9890	4.3464
90.3200	4.9894	4.3464
90.3400	4.9895	4.3464
90.3600	4.9894	4.3464
90.3800	4.9895	4.3464
90.4000	4.9892	4.3465
90.4200	4.9892	4.3469
90.4400	4.9895	4.3462
90.4600	4.9892	4.3462
90.4800	4.9897	4.3462
90.5000	4.9892	4.3465
90.5200	4.9892	4.3465
90.5400	4.9894	4.3465
90.5600	4.9894	4.3464
90.5800	4.9892	4.3462
90.6000	4.9895	4.3457
90.6200	4.9892	4.3462
90.6400	4.9892	4.3457
90.6600	4.9894	4.3459
90.6800	4.9894	4.3457
90.7000	4.9894	4.3461
90.7200	4.9894	4.3464
90.7400	4.9894	4.3467
90.7600	4.9892	4.3462
90.7800	4.9892	4.3459
90.8000	4.9890	4.3464
90.8200	4.9895	4.3465
90.8400	4.9892	4.3464
90.8600	4.9892	4.3467
90.8800	4.9895	4.3461
90.9000	4.9890	4.3454
90.9200	4.9890	4.3453
90.9400	4.9892	4.3464
90.9600	4.9890	4.3459
90.9800	4.9892	4.3462
91.0000	4.9894	4.3457
91.0200	4.9894	4.3464
91.0400	4.9894	4.3456
91.0600	4.9894	4.3456
91.0800	4.9895	4.3456
91.1000	4.9894	4.3456
91.1200	4.9892	4.3464
91.1400	4.9894	4.3459
91.1600	4.9894	4.3461
91.1800	4.9895	4.3459
